Date,Treatment,Cashcrop,Rep,Ccspecies,CO2,N2O,Tsoil,SoilM,Tmax,Tmin,Tair,PPTwk,Irr,Cinput
5/30/2019,GL,sorghum,3,Grass_Legume,5.5,-40.8,27.5,35.6,22.8,7.2,15.0,1.5,0.0,2.0
5/30/2019,GL,sorghum,4,Grass_Legume,47.0,10.0,28.6,20.1,22.8,7.2,15.0,1.5,0.0,2.2
6/7/2019,GL,sorghum,1,Grass_Legume,17.3,43.1,28.3,36.8,26.7,14.4,20.6,4.0,0.0,2.4
6/7/2019,GL,sorghum,2,Grass_Legume,10.0,53.9,27.8,36.4,26.7,14.4,20.6,4.0,0.0,2.3
6/7/2019,GL,sorghum,3,Grass_Legume,2.4,63.7,28.9,36.8,26.7,14.4,20.6,4.0,0.0,2.0
6/7/2019,GL,sorghum,4,Grass_Legume,56.6,93.0,29.5,28.8,26.7,14.4,20.6,4.0,0.0,2.2
6/21/2019,GL,sorghum,1,Grass_Legume,10.0,82.7,33.4,28.4,37.8,13.3,25.6,0.7,0.0,2.4
6/21/2019,GL,sorghum,2,Grass_Legume,3.6,87.5,36.9,19.0,37.8,13.3,25.6,0.7,0.0,2.3
6/21/2019,GL,sorghum,3,Grass_Legume,5.1,1.4,37.4,25.9,37.8,13.3,25.6,0.7,0.0,2.0
6/21/2019,GL,sorghum,4,Grass_Legume,55.7,90.6,37.8,26.3,37.8,13.3,25.6,0.7,0.0,2.2
6/27/2019,GL,sorghum,1,Grass_Legume,11.2,57.4,33.4,21.3,36.1,19.4,27.8,0.2,0.0,2.4
6/27/2019,GL,sorghum,2,Grass_Legume,3.0,26.8,35.7,17.0,36.1,19.4,27.8,0.2,0.0,2.3
6/27/2019,GL,sorghum,3,Grass_Legume,4.2,2.8,36.9,25.5,36.1,19.4,27.8,0.2,0.0,2.0
6/27/2019,GL,sorghum,4,Grass_Legume,15.0,27.4,38.2,23.8,36.1,19.4,27.8,0.2,0.0,2.2
7/5/2019,GL,sorghum,1,Grass_Legume,12.0,-39.9,39.1,23.3,37.8,17.8,27.8,0.2,5.0,2.4
7/5/2019,GL,sorghum,2,Grass_Legume,5.4,-1.4,41.6,19.2,37.8,17.8,27.8,0.2,5.0,2.3
7/5/2019,GL,sorghum,3,Grass_Legume,4.5,-13.3,42.6,20.2,37.8,17.8,27.8,0.2,5.0,2.0
7/5/2019,GL,sorghum,4,Grass_Legume,23.0,-41.2,43.8,16.3,37.8,17.8,27.8,0.2,5.0,2.2
7/11/2019,GL,sorghum,1,Grass_Legume,8.8,-17.0,33.1,25.6,35.6,18.9,27.2,7.3,2.6,2.4
7/11/2019,GL,sorghum,2,Grass_Legume,0.9,-16.3,34.9,21.9,35.6,18.9,27.2,7.3,2.6,2.3
7/11/2019,GL,sorghum,3,Grass_Legume,2.4,-19.7,37.4,17.9,35.6,18.9,27.2,7.3,2.6,2.0
7/11/2019,GL,sorghum,4,Grass_Legume,39.3,-9.8,37.4,22.1,35.6,18.9,27.2,7.3,2.6,2.2
7/19/2019,GL,sorghum,1,Grass_Legume,108.4,-16.4,33.8,20.5,38.3,20.6,29.4,0.0,3.6,2.4
7/19/2019,GL,sorghum,2,Grass_Legume,149.4,17.7,34.2,22.7,38.3,20.6,29.4,0.0,3.6,2.3
7/19/2019,GL,sorghum,3,Grass_Legume,101.3,-19.6,38.2,19.5,38.3,20.6,29.4,0.0,3.6,2.0
7/19/2019,GL,sorghum,4,Grass_Legume,229.6,6.3,37.4,24.8,38.3,20.6,29.4,0.0,3.6,2.2
7/26/2019,GL,sorghum,1,Grass_Legume,24.3,21.1,26.7,29.2,34.4,18.3,26.4,0.2,3.6,2.4
7/26/2019,GL,sorghum,2,Grass_Legume,70.8,0.7,27.5,20.9,34.4,18.3,26.4,0.2,3.6,2.3
7/26/2019,GL,sorghum,3,Grass_Legume,104.0,15.8,30.1,20.4,34.4,18.3,26.4,0.2,3.6,2.0
7/26/2019,GL,sorghum,4,Grass_Legume,98.0,26.6,28.9,21.5,34.4,18.3,26.4,0.2,3.6,2.2
8/1/2019,GL,sorghum,1,Grass_Legume,98.8,39.4,29.5,29.6,34.4,17.2,25.8,5.2,0.2,2.4
8/1/2019,GL,sorghum,2,Grass_Legume,27.3,25.8,29.8,25.9,34.4,17.2,25.8,5.2,0.2,2.3
8/1/2019,GL,sorghum,3,Grass_Legume,172.4,16.3,33.4,22.8,34.4,17.2,25.8,5.2,0.2,2.0
8/1/2019,GL,sorghum,4,Grass_Legume,141.4,-22.0,32.7,23.8,34.4,17.2,25.8,5.2,0.2,2.2
8/7/2019,GL,sorghum,1,Grass_Legume,104.3,-29.5,23.0,24.7,36.1,19.4,27.8,0.5,3.6,2.4
8/7/2019,GL,sorghum,2,Grass_Legume,27.4,12.9,24.0,27.8,36.1,19.4,27.8,0.5,3.6,2.3
8/7/2019,GL,sorghum,3,Grass_Legume,153.2,-2.1,23.0,28.3,36.1,19.4,27.8,0.5,3.6,2.0
8/7/2019,GL,sorghum,4,Grass_Legume,118.6,17.2,23.0,24.7,36.1,19.4,27.8,0.5,3.6,2.2
8/29/2019,GL,sorghum,1,Grass_Legume,250.2,2.9,28.9,34.6,31.7,17.8,24.7,1.8,0.0,2.4
8/29/2019,GL,sorghum,2,Grass_Legume,345.5,-2.9,28.6,26.0,31.7,17.8,24.7,1.8,0.0,2.3
8/29/2019,GL,sorghum,3,Grass_Legume,645.3,-2.1,29.8,25.0,31.7,17.8,24.7,1.8,0.0,2.0
8/29/2019,GL,sorghum,4,Grass_Legume,352.9,-1.4,29.8,21.4,31.7,17.8,24.7,1.8,0.0,2.2
9/5/2019,GL,sorghum,1,Grass_Legume,214.1,17.6,24.7,23.7,32.8,13.9,23.3,0.2,3.6,2.4
9/5/2019,GL,sorghum,2,Grass_Legume,414.7,62.1,25.1,12.0,32.8,13.9,23.3,0.2,3.6,2.3
9/5/2019,GL,sorghum,3,Grass_Legume,522.1,42.8,26.7,13.9,32.8,13.9,23.3,0.2,3.6,2.0
9/5/2019,GL,sorghum,4,Grass_Legume,325.3,26.2,25.6,23.9,32.8,13.9,23.3,0.2,3.6,2.2
11/1/2019,GL,sorghum,1,Grass_Legume,5.4,-23.8,18.0,19.5,12.8,-11.1,0.8,0.0,0.0,2.4
11/1/2019,GL,sorghum,2,Grass_Legume,5.1,-115.5,18.0,9.6,12.8,-11.1,0.8,0.0,0.0,2.3
11/1/2019,GL,sorghum,3,Grass_Legume,5.1,-54.0,17.3,20.5,12.8,-11.1,0.8,0.0,0.0,2.0
11/1/2019,GL,sorghum,4,Grass_Legume,3.5,-57.9,16.7,18.4,12.8,-11.1,0.8,0.0,0.0,2.2
12/6/2019,GL,sorghum,1,Grass_Legume,1.9,72.7,13.3,27.7,17.2,-6.1,5.6,0.0,0.0,2.4
12/6/2019,GL,sorghum,2,Grass_Legume,5.4,0.7,13.8,23.6,17.2,-6.1,5.6,0.0,0.0,2.3
12/6/2019,GL,sorghum,3,Grass_Legume,2.5,82.1,16.0,25.5,17.2,-6.1,5.6,0.0,0.0,2.0
12/6/2019,GL,sorghum,4,Grass_Legume,1.3,83.3,16.2,26.8,17.2,-6.1,5.6,0.0,0.0,2.2
1/8/2020,GL,sorghum,1,Grass_Legume,1.9,-13.5,15.0,18.0,15.0,-5.6,4.7,0.0,0.0,2.4
1/8/2020,GL,sorghum,2,Grass_Legume,3.2,-14.2,14.6,20.9,15.0,-5.6,4.7,0.0,0.0,2.3
1/8/2020,GL,sorghum,3,Grass_Legume,3.5,91.7,15.7,22.0,15.0,-5.6,4.7,0.0,0.0,2.0
1/8/2020,GL,sorghum,4,Grass_Legume,2.2,88.7,15.7,25.7,15.0,-5.6,4.7,0.0,0.0,2.2
2/17/2020,GL,sorghum,1,Grass_Legume,7.6,13.2,21.5,34.8,19.4,3.3,11.4,0.8,0.0,2.4
2/17/2020,GL,sorghum,2,Grass_Legume,28.9,29.6,20.9,27.9,19.4,3.3,11.4,0.8,0.0,2.3
2/17/2020,GL,sorghum,3,Grass_Legume,44.4,35.0,22.4,29.4,19.4,3.3,11.4,0.8,0.0,2.0
2/17/2020,GL,sorghum,4,Grass_Legume,10.1,42.0,21.9,25.9,19.4,3.3,11.4,0.8,0.0,2.2
3/7/2020,GL,sorghum,1,Grass_Legume,78.5,19.9,23.0,9.5,16.7,-0.6,8.1,0.0,0.0,2.4
3/7/2020,GL,sorghum,2,Grass_Legume,36.8,34.0,22.4,9.1,16.7,-0.6,8.1,0.0,0.0,2.3
3/7/2020,GL,sorghum,3,Grass_Legume,6.3,-38.2,29.9,12.7,16.7,-0.6,8.1,0.0,0.0,2.0
3/7/2020,GL,sorghum,4,Grass_Legume,6.3,-17.0,24.4,10.0,16.7,-0.6,8.1,0.0,0.0,2.2
3/23/2020,GL,sorghum,1,Grass_Legume,14.8,-26.8,12.4,27.9,18.9,5.0,11.9,1.5,0.0,2.4
3/23/2020,GL,sorghum,2,Grass_Legume,53.3,21.4,13.0,24.1,18.9,5.0,11.9,1.5,0.0,2.3
3/23/2020,GL,sorghum,3,Grass_Legume,13.6,28.7,15.0,27.6,18.9,5.0,11.9,1.5,0.0,2.0
3/23/2020,GL,sorghum,4,Grass_Legume,10.7,-43.0,15.7,27.5,18.9,5.0,11.9,1.5,0.0,2.2
4/2/2020,GL,sorghum,1,Grass_Legume,272.3,-54.6,10.6,5.2,26.1,7.2,16.7,0.0,0.0,2.4
4/2/2020,GL,sorghum,2,Grass_Legume,227.9,-39.0,10.6,5.4,26.1,7.2,16.7,0.0,0.0,2.3
4/2/2020,GL,sorghum,3,Grass_Legume,87.2,-18.7,10.6,8.9,26.1,7.2,16.7,0.0,0.0,2.0
4/2/2020,GL,sorghum,4,Grass_Legume,332.8,-13.3,10.6,10.4,26.1,7.2,16.7,0.0,0.0,2.2
4/7/2020,GL,sorghum,1,Grass_Legume,212.0,21.0,15.0,2.6,25.0,5.6,15.3,0.0,0.0,2.4
4/7/2020,GL,sorghum,2,Grass_Legume,176.1,-12.4,15.0,3.2,25.0,5.6,15.3,0.0,0.0,2.3
4/7/2020,GL,sorghum,3,Grass_Legume,219.4,1.6,15.0,4.4,25.0,5.6,15.3,0.0,0.0,2.0
4/7/2020,GL,sorghum,4,Grass_Legume,291.3,-4.7,15.0,7.2,25.0,5.6,15.3,0.0,0.0,2.2
4/17/2020,GL,sorghum,1,Grass_Legume,59.7,45.3,7.7,7.8,23.9,-3.9,10.0,1.1,0.0,2.4
4/17/2020,GL,sorghum,2,Grass_Legume,279.3,11.3,7.7,8.5,23.9,-3.9,10.0,1.1,0.0,2.3
4/17/2020,GL,sorghum,3,Grass_Legume,25.7,20.2,8.8,11.6,23.9,-3.9,10.0,1.1,0.0,2.0
4/17/2020,GL,sorghum,4,Grass_Legume,211.0,42.1,8.8,16.8,23.9,-3.9,10.0,1.1,0.0,2.2
4/22/2020,GL,sorghum,1,Grass_Legume,330.8,-9.3,14.8,5.2,25.0,7.8,16.4,0.0,0.0,2.4
4/22/2020,GL,sorghum,2,Grass_Legume,374.1,-34.2,14.8,6.6,25.0,7.8,16.4,0.0,0.0,2.3
4/22/2020,GL,sorghum,3,Grass_Legume,277.8,-15.6,15.8,7.5,25.0,7.8,16.4,0.0,0.0,2.0
4/22/2020,GL,sorghum,4,Grass_Legume,499.5,-53.7,15.8,10.3,25.0,7.8,16.4,0.0,0.0,2.2
4/30/2020,GL,sorghum,1,Grass_Legume,191.9,25.8,17.8,3.0,23.3,7.2,15.3,0.0,0.0,2.4
4/30/2020,GL,sorghum,2,Grass_Legume,75.0,15.9,17.8,2.6,23.3,7.2,15.3,0.0,0.0,2.3
4/30/2020,GL,sorghum,3,Grass_Legume,287.3,2.3,18.8,2.7,23.3,7.2,15.3,0.0,0.0,2.0
4/30/2020,GL,sorghum,4,Grass_Legume,243.2,5.3,18.8,5.7,23.3,7.2,15.3,0.0,0.0,2.2
5/7/2020,GL,sorghum,1,Grass_Legume,206.7,44.6,20.2,2.0,26.7,10.6,18.6,0.0,0.0,2.4
5/7/2020,GL,sorghum,2,Grass_Legume,43.8,2.3,20.2,1.2,26.7,10.6,18.6,0.0,0.0,2.3
5/7/2020,GL,sorghum,3,Grass_Legume,291.7,26.2,21.4,1.0,26.7,10.6,18.6,0.0,0.0,2.0
5/7/2020,GL,sorghum,4,Grass_Legume,244.9,-14.6,21.4,4.0,26.7,10.6,18.6,0.0,0.0,2.2
5/14/2020,GL,sorghum,1,Grass_Legume,108.9,33.3,19.5,1.3,30.0,6.7,18.3,0.1,0.0,2.4
5/14/2020,GL,sorghum,2,Grass_Legume,67.7,-33.3,19.5,1.2,30.0,6.7,18.3,0.1,0.0,2.3
5/14/2020,GL,sorghum,3,Grass_Legume,155.2,10.6,20.8,5.0,30.0,6.7,18.3,0.1,0.0,2.0
5/14/2020,GL,sorghum,4,Grass_Legume,234.9,-9.1,20.8,3.2,30.0,6.7,18.3,0.1,0.0,2.2
5/25/2020,GL,sorghum,1,Grass_Legume,70.8,33.5,22.5,11.6,30.6,10.0,20.3,0.0,5.0,2.4
5/25/2020,GL,sorghum,2,Grass_Legume,9.0,7.8,22.5,4.5,30.6,10.0,20.3,0.0,5.0,2.3
5/25/2020,GL,sorghum,3,Grass_Legume,23.1,17.2,22.3,20.0,30.6,10.0,20.3,0.0,5.0,2.0
5/25/2020,GL,sorghum,4,Grass_Legume,7.4,-9.4,22.3,25.0,30.6,10.0,20.3,0.0,5.0,2.2
6/1/2020,GL,sorghum,1,Grass_Legume,48.7,-31.8,9.0,15.0,30.6,11.7,21.1,0.0,2.5,2.4
6/1/2020,GL,sorghum,2,Grass_Legume,12.3,29.6,11.0,6.2,30.6,11.7,21.1,0.0,2.5,2.3
6/1/2020,GL,sorghum,3,Grass_Legume,40.9,-57.6,12.0,23.0,30.6,11.7,21.1,0.0,2.5,2.0
6/1/2020,GL,sorghum,4,Grass_Legume,3.2,-7.6,10.0,25.5,30.6,11.7,21.1,0.0,2.5,2.2
6/4/2020,GL,sorghum,1,Grass_Legume,18.7,4.4,10.0,15.1,33.3,16.7,25.0,0.0,0.0,2.4
6/4/2020,GL,sorghum,2,Grass_Legume,7.6,45.2,7.0,5.8,33.3,16.7,25.0,0.0,0.0,2.3
6/4/2020,GL,sorghum,3,Grass_Legume,64.1,-18.5,6.0,23.3,33.3,16.7,25.0,0.0,0.0,2.0
6/4/2020,GL,sorghum,4,Grass_Legume,5.4,44.4,7.0,24.6,33.3,16.7,25.0,0.0,0.0,2.2
6/10/2020,GL,sorghum,1,Grass_Legume,6.6,24.5,26.0,13.6,25.6,12.8,19.2,0.0,2.5,2.4
6/10/2020,GL,sorghum,2,Grass_Legume,4.9,61.9,25.0,6.2,25.6,12.8,19.2,0.0,2.5,2.3
6/10/2020,GL,sorghum,3,Grass_Legume,5.6,48.2,25.0,21.5,25.6,12.8,19.2,0.0,2.5,2.0
6/10/2020,GL,sorghum,4,Grass_Legume,6.6,35.9,28.0,22.5,25.6,12.8,19.2,0.0,2.5,2.2
6/18/2020,GL,sorghum,1,Grass_Legume,11.0,-12.8,23.0,14.9,36.7,16.7,26.7,0.0,2.5,2.4
6/18/2020,GL,sorghum,2,Grass_Legume,22.3,33.1,22.0,8.2,36.7,16.7,26.7,0.0,2.5,2.3
6/18/2020,GL,sorghum,3,Grass_Legume,19.4,3.0,24.0,24.1,36.7,16.7,26.7,0.0,2.5,2.0
6/18/2020,GL,sorghum,4,Grass_Legume,11.9,12.8,23.0,25.7,36.7,16.7,26.7,0.0,2.5,2.2
6/25/2020,GL,sorghum,1,Grass_Legume,6.6,-24.9,24.2,29.1,31.1,17.2,24.2,2.8,0.0,2.4
6/25/2020,GL,sorghum,2,Grass_Legume,11.8,-27.6,24.7,33.1,31.1,17.2,24.2,2.8,0.0,2.3
6/25/2020,GL,sorghum,3,Grass_Legume,6.7,-20.0,26.9,26.2,31.1,17.2,24.2,2.8,0.0,2.0
6/25/2020,GL,sorghum,4,Grass_Legume,6.1,-1.4,26.9,27.6,31.1,17.2,24.2,2.8,0.0,2.2
7/2/2020,GL,sorghum,1,Grass_Legume,5.3,62.9,27.5,26.7,35.0,20.0,27.5,0.4,0.0,2.4
7/2/2020,GL,sorghum,2,Grass_Legume,8.1,79.6,27.8,27.0,35.0,20.0,27.5,0.4,0.0,2.3
7/2/2020,GL,sorghum,3,Grass_Legume,10.9,58.1,26.9,18.5,35.0,20.0,27.5,0.4,0.0,2.0
7/2/2020,GL,sorghum,4,Grass_Legume,9.6,81.0,26.9,26.6,35.0,20.0,27.5,0.4,0.0,2.2
7/9/2020,GL,sorghum,1,Grass_Legume,10.9,48.1,29.5,29.8,36.7,20.6,28.6,4.4,3.6,2.4
7/9/2020,GL,sorghum,2,Grass_Legume,11.5,91.1,30.4,27.1,36.7,20.6,28.6,4.4,3.6,2.3
7/9/2020,GL,sorghum,3,Grass_Legume,43.6,51.9,32.7,19.3,36.7,20.6,28.6,4.4,3.6,2.0
7/9/2020,GL,sorghum,4,Grass_Legume,12.5,71.1,34.2,32.0,36.7,20.6,28.6,4.4,3.6,2.2
7/17/2020,GL,sorghum,1,Grass_Legume,19.7,-19.4,26.2,31.1,35.0,16.7,25.8,0.4,3.8,2.4
7/17/2020,GL,sorghum,2,Grass_Legume,11.1,29.6,27.5,26.9,35.0,16.7,25.8,0.4,3.8,2.3
7/17/2020,GL,sorghum,3,Grass_Legume,67.6,-19.8,29.8,27.6,35.0,16.7,25.8,0.4,3.8,2.0
7/17/2020,GL,sorghum,4,Grass_Legume,19.1,19.8,31.1,25.3,35.0,16.7,25.8,0.4,3.8,2.2
7/24/2020,GL,sorghum,1,Grass_Legume,128.7,-1.5,24.7,44.3,30.0,19.4,24.7,7.1,3.8,2.4
7/24/2020,GL,sorghum,2,Grass_Legume,26.6,13.7,24.9,37.8,30.0,19.4,24.7,7.1,3.8,2.3
7/24/2020,GL,sorghum,3,Grass_Legume,260.8,56.1,26.2,37.7,30.0,19.4,24.7,7.1,3.8,2.0
7/24/2020,GL,sorghum,4,Grass_Legume,217.6,50.9,26.9,32.0,30.0,19.4,24.7,7.1,3.8,2.2
7/30/2020,GL,sorghum,1,Grass_Legume,198.6,-0.7,24.9,30.4,33.3,20.0,26.7,1.1,4.3,2.4
7/30/2020,GL,sorghum,2,Grass_Legume,88.6,-32.8,25.6,28.8,33.3,20.0,26.7,1.1,4.3,2.3
7/30/2020,GL,sorghum,3,Grass_Legume,317.8,-49.9,26.7,24.6,33.3,20.0,26.7,1.1,4.3,2.0
7/30/2020,GL,sorghum,4,Grass_Legume,30.2,-19.6,26.7,20.1,33.3,20.0,26.7,1.1,4.3,2.2
8/6/2020,GL,sorghum,1,Grass_Legume,568.9,40.9,25.6,25.7,32.8,18.9,25.8,0.5,8.6,2.4
8/6/2020,GL,sorghum,2,Grass_Legume,446.7,3.6,26.9,25.2,32.8,18.9,25.8,0.5,8.6,2.3
8/6/2020,GL,sorghum,3,Grass_Legume,517.1,37.7,27.8,19.3,32.8,18.9,25.8,0.5,8.6,2.0
8/6/2020,GL,sorghum,4,Grass_Legume,376.3,18.1,28.3,12.1,32.8,18.9,25.8,0.5,8.6,2.2
8/20/2020,GL,sorghum,1,Grass_Legume,272.6,16.8,22.4,47.4,36.1,16.1,26.1,0.0,4.3,2.4
8/20/2020,GL,sorghum,2,Grass_Legume,88.4,46.1,21.9,45.9,36.1,16.1,26.1,0.0,4.3,2.3
8/20/2020,GL,sorghum,3,Grass_Legume,325.9,55.5,22.4,45.1,36.1,16.1,26.1,0.0,4.3,2.0
8/20/2020,GL,sorghum,4,Grass_Legume,92.4,6.6,22.6,45.6,36.1,16.1,26.1,0.0,4.3,2.2
8/27/2020,GL,sorghum,1,Grass_Legume,32.3,-0.7,21.9,38.8,33.3,15.6,24.4,0.6,3.8,2.4
8/27/2020,GL,sorghum,2,Grass_Legume,28.8,35.9,22.8,39.2,33.3,15.6,24.4,0.6,3.8,2.3
8/27/2020,GL,sorghum,3,Grass_Legume,164.7,-5.8,23.3,32.1,33.3,15.6,24.4,0.6,3.8,2.0
8/27/2020,GL,sorghum,4,Grass_Legume,22.4,32.7,23.9,31.2,33.3,15.6,24.4,0.6,3.8,2.2
9/3/2020,GL,sorghum,1,Grass_Legume,8.9,48.2,20.5,43.5,30.6,13.3,21.9,0.1,3.8,2.4
9/3/2020,GL,sorghum,2,Grass_Legume,12.3,18.5,21.1,40.1,30.6,13.3,21.9,0.1,3.8,2.3
9/3/2020,GL,sorghum,3,Grass_Legume,161.4,12.5,21.5,39.3,30.6,13.3,21.9,0.1,3.8,2.0
9/3/2020,GL,sorghum,4,Grass_Legume,12.5,14.6,21.9,38.4,30.6,13.3,21.9,0.1,3.8,2.2
